qa_type,temperature,question1,question2,similarity
multi_hop,1,What is the scope of water management risks that the entity is required to discuss under the disclosure?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.2346923
multi_hop,1,What is the scope of water management risks that the entity is required to discuss under the disclosure?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.24304108
multi_hop,1,What is the scope of water management risks that the entity is required to discuss under the disclosure?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.3406904
multi_hop,1,What is the scope of water management risks that the entity is required to discuss under the disclosure?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.43391702
multi_hop,1,What is the scope of water management risks that the entity is required to discuss under the disclosure?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.36036766
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the definition of renewable energy according to the IFRS S2 standard?,0.4607656
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",0.5482936
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,0.499409
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,0.29926044
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,0.29192412
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",0.42284647
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.43738925
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the Oil and Gas - Midstream industry primarily involved in?,0.26603746
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.40869987
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.46892422
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.49814096
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the main industry segment of air freight and logistics companies?,0.25035924
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the definition of revenue ton kilometers (RTK)?,0.2557651
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the definition of load factor?,0.1573675
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,How do air freight emissions contribute to climate change?,0.34334695
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.35165036
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the entity's average refrigerant emissions rate?,0.43694782
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.31540644
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.21428955
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.24998993
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.33901274
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.5715151
multi_hop,1,What are the three metrics that companies in the Aerospace & Defense industry must disclose under the IFRS S2 Climate-related Disclosures standard?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.51846164
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",0.5900662
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,0.2984314
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,0.28887397
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,0.24148047
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",0.23036358
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.25514317
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the Oil and Gas - Midstream industry primarily involved in?,0.21459228
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.28199643
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.38313985
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.37155765
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the main industry segment of air freight and logistics companies?,0.090735644
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the definition of revenue ton kilometers (RTK)?,0.3143245
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the definition of load factor?,0.31963974
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,How do air freight emissions contribute to climate change?,0.13805412
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.21438366
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the entity's average refrigerant emissions rate?,0.34917182
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.5239284
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.14896378
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.1832106
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.16926314
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.17806685
multi_hop,1,What is the definition of renewable energy according to the IFRS S2 standard?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.20160574
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,0.5973678
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,0.25802523
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,0.1857421
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?","What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",0.20258698
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.29995263
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the Oil and Gas - Midstream industry primarily involved in?,0.32804668
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.42403817
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.30903316
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.35491383
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the main industry segment of air freight and logistics companies?,0.35604534
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the definition of revenue ton kilometers (RTK)?,0.2395986
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the definition of load factor?,0.102538094
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",How do air freight emissions contribute to climate change?,0.29150778
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.28124094
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the entity's average refrigerant emissions rate?,0.3427399
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.4611736
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.26911712
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the purpose of the Commercial Banks (FN-CB) standard?,0.2082069
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.2412198
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.19116743
multi_hop,1,"According to the IFRS S2 standard, what types of alternative energy-related products can companies in the Aerospace & Defense industry generate revenue from?",Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.29491317
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,0.24607395
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,0.1701121
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",0.21665515
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.3688249
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the Oil and Gas - Midstream industry primarily involved in?,0.3849821
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.58112264
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.44909877
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.5414953
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the main industry segment of air freight and logistics companies?,0.3576834
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the definition of revenue ton kilometers (RTK)?,0.14595668
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the definition of load factor?,0.111702785
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,How do air freight emissions contribute to climate change?,0.45610732
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.3233851
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the entity's average refrigerant emissions rate?,0.35902584
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.42887282
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.19350474
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.21641716
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.31558195
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.29180652
multi_hop,1,Which of the following is not a relevant technology that Aerospace & Defense companies should describe in their strategy to address fuel economy and greenhouse gas emissions of their products?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.43027627
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,0.7876693
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",0.6632658
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.54015374
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the Oil and Gas - Midstream industry primarily involved in?,0.29137334
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.37567437
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.29217237
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.35349303
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the main industry segment of air freight and logistics companies?,0.25347096
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the definition of revenue ton kilometers (RTK)?,0.25283062
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the definition of load factor?,0.14202617
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,How do air freight emissions contribute to climate change?,0.28041223
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.34276953
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the entity's average refrigerant emissions rate?,0.40984926
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.37248924
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.3231057
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.20398292
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.23837987
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.21957318
multi_hop,1,What is the total fresh water withdrawn by coal operations as reported in the given industry guidance?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.31135267
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",0.60398936
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.58556914
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the Oil and Gas - Midstream industry primarily involved in?,0.2947504
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.37123
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.21111378
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.26313877
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the main industry segment of air freight and logistics companies?,0.24922201
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the definition of revenue ton kilometers (RTK)?,0.17827058
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the definition of load factor?,0.26607087
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,How do air freight emissions contribute to climate change?,0.26631516
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.36644834
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the entity's average refrigerant emissions rate?,0.41310608
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.41057777
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.3272767
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.14679526
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.21240999
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.14539197
multi_hop,1,What percentage of the total fresh water withdrawn by coal operations is in regions with High or Extremely High Baseline Water Stress?,Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.30799884
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,0.52666533
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the Oil and Gas - Midstream industry primarily involved in?,0.27300692
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.3648004
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.32250297
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.48221803
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the main industry segment of air freight and logistics companies?,0.19207796
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the definition of revenue ton kilometers (RTK)?,0.14094576
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the definition of load factor?,0.10348633
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",How do air freight emissions contribute to climate change?,0.22283857
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.27757007
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the entity's average refrigerant emissions rate?,0.35472012
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.24980438
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.29162604
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the purpose of the Commercial Banks (FN-CB) standard?,0.19613163
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.28401572
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.30343696
multi_hop,1,"What is the number of incidents of non-compliance associated with water quality permits, standards, and regulations reported for coal operations?",Which factor does the FN-CB-1 metric require commercial banks to disclose about their exposure to carbon-related industries?,0.38500315
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the Oil and Gas - Midstream industry primarily involved in?,0.37321064
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What are the main sources of greenhouse gas emissions in the Oil and Gas - Midstream industry?,0.39766532
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,How does the SASB standard define Scope 1 greenhouse gas emissions for the Oil and Gas - Midstream industry?,0.42141166
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,Which of the following is NOT included in the scope of emissions-limiting regulations that the SASB standard discusses?,0.47100878
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the main industry segment of air freight and logistics companies?,0.3526933
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the definition of revenue ton kilometers (RTK)?,0.18372427
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the definition of load factor?,0.25925052
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,How do air freight emissions contribute to climate change?,0.27904508
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.24944529
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the entity's average refrigerant emissions rate?,0.33728242
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What percentage of the entity's energy consumption (excluding fleet vehicles) is from renewable sources?,0.30491537
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,0.25544667
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the purpose of the Commercial Banks (FN-CB) standard?,0.27954474
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,Which of the following topics does the Commercial Banks (FN-CB) standard cover?,0.39599767
multi_hop,1,Which of the following price scenarios does the industry guidance recommend coal operations companies use to analyze the sensitivity of their coal reserve levels?,What is the scope of the disclosure required by the FN-CB-410a.2 metric?,0.31719202
